2019-06-10 13:13:28.582935: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 13:13:28.583182: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a04680 executing computations on platform Host. Devices:
2019-06-10 13:13:28.583216: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 13:13:28.752302: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 13:13:28.752786: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a03fa0 executing computations on platform CUDA. Devices:
2019-06-10 13:13:28.752816: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 13:13:28.753137: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 13:13:28.753175: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 13:13:29.193916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 13:13:29.193982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 13:13:29.193995: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 13:13:29.194273: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:12<00:00, 12.30s/it]
dataset has 2451515 tokens
Training...
2019-06-10 13:14:26.402194: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 8.74] loss=3.12 avg=3.12
 put me in a van and keep
me there in all seasons
<|endoftext|>

He said she was
 an American citizen
And he really said that
<|endoftext|>

It's so easy to
 just be nice to someone that
is nice to you too
<|endoftext|>

I'm gonna stay as
 long as I can when I still
have time to read but
<|endoftext|>

It's pretty funny
 when someone says you're not
the one this story comes
<|endoftext|>

When in doubt,
 just go out to the party
where y'all hang out I guess
<|endoftext|>

I don't see why
 I'm being held against
my will anymore
<|endoftext|>

I'm just feeling
 I'm a little tired and
I need some sleep I

[300 | 566.38] loss=2.40 avg=2.43
[301 | 568.02] loss=2.42 avg=2.43
[302 | 569.66] loss=2.32 avg=2.43
[303 | 571.30] loss=2.38 avg=2.43
[304 | 572.93] loss=2.25 avg=2.43
[305 | 574.56] loss=2.36 avg=2.43
[306 | 576.20] loss=2.46 avg=2.43
[307 | 577.83] loss=2.34 avg=2.43
[308 | 579.46] loss=2.38 avg=2.43
[309 | 581.09] loss=2.42 avg=2.43
[310 | 582.72] loss=2.34 avg=2.43
[311 | 584.34] loss=2.41 avg=2.43
[312 | 585.97] loss=2.63 avg=2.43
[313 | 587.59] loss=2.43 avg=2.43
[314 | 589.22] loss=2.44 avg=2.43
[315 | 590.85] loss=2.35 avg=2.43
[316 | 592.48] loss=2.41 avg=2.43
[317 | 594.11] loss=2.42 avg=2.43
[318 | 595.74] loss=2.40 avg=2.43
[319 | 597.37] loss=2.25 avg=2.42
[320 | 599.01] loss=2.20 avg=2.42
[321 | 600.64] loss=2.42 avg=2.42
[322 | 602.28] loss=2.38 avg=2.42
[323 | 603.91] loss=2.39 avg=2.42
[324 | 605.54] loss=2.46 avg=2.42
[325 | 607.18] loss=2.42 avg=2.42
[326 | 608.82] loss=2.32 avg=2.42
[327 | 610.46] loss=2.22 avg=2.42
[328 | 612.10] loss=2.29 avg=2.42
[329 | 613.73] loss=2.37 avg=2.42
[330 | 615.37] loss=2.26 avg=2.42
[331 | 617.01] loss=2.48 avg=2.42
[332 | 618.66] loss=2.29 avg=2.41
[333 | 620.30] loss=2.26 avg=2.41
[334 | 621.94] loss=2.34 avg=2.41
[335 | 623.58] loss=2.19 avg=2.41
[336 | 625.22] loss=2.35 avg=2.41
[337 | 626.86] loss=2.43 avg=2.41
[338 | 628.50] loss=2.47 avg=2.41
[339 | 630.14] loss=2.44 avg=2.41
[340 | 631.79] loss=2.47 avg=2.41
[341 | 633.43] loss=2.48 avg=2.41
[342 | 635.07] loss=2.30 avg=2.41
[343 | 636.71] loss=2.28 avg=2.41
[344 | 638.36] loss=2.46 avg=2.41
[345 | 640.01] loss=2.43 avg=2.41
[346 | 641.66] loss=2.47 avg=2.41
[347 | 643.30] loss=2.34 avg=2.41
[348 | 644.95] loss=2.46 avg=2.41
[349 | 646.59] loss=2.41 avg=2.41
[350 | 648.25] loss=2.37 avg=2.41
[351 | 649.89] loss=2.33 avg=2.41
[352 | 651.53] loss=2.53 avg=2.41
[353 | 653.18] loss=2.44 avg=2.41
[354 | 654.82] loss=2.42 avg=2.41
[355 | 656.46] loss=2.35 avg=2.41
[356 | 658.11] loss=2.22 avg=2.41
[357 | 659.76] loss=2.52 avg=2.41
[358 | 661.41] loss=2.27 avg=2.41
[359 | 663.06] loss=2.43 avg=2.41
[360 | 664.71] loss=2.29 avg=2.41
[361 | 666.36] loss=2.54 avg=2.41
[362 | 668.01] loss=2.45 avg=2.41
[363 | 669.66] loss=2.57 avg=2.41
[364 | 671.32] loss=2.59 avg=2.41
[365 | 672.97] loss=2.17 avg=2.41
[366 | 674.61] loss=2.43 avg=2.41
[367 | 676.27] loss=2.40 avg=2.41
[368 | 677.91] loss=2.39 avg=2.41
[369 | 679.56] loss=2.24 avg=2.41
[370 | 681.20] loss=2.24 avg=2.41
[371 | 682.84] loss=2.31 avg=2.41
[372 | 684.49] loss=2.49 avg=2.41
[373 | 686.14] loss=2.56 avg=2.41
[374 | 687.78] loss=2.31 avg=2.41
[375 | 689.44] loss=2.37 avg=2.41
[376 | 691.08] loss=2.29 avg=2.41
[377 | 692.72] loss=2.24 avg=2.40
[378 | 694.36] loss=2.39 avg=2.40
[379 | 696.00] loss=2.52 avg=2.40
[380 | 697.65] loss=2.50 avg=2.41
[381 | 699.29] loss=2.38 avg=2.41
[382 | 700.94] loss=2.23 avg=2.40
[383 | 702.58] loss=2.28 avg=2.40
[384 | 704.22] loss=2.34 avg=2.40
[385 | 705.87] loss=2.51 avg=2.40
[386 | 707.51] loss=2.42 avg=2.40
[387 | 709.15] loss=2.36 avg=2.40
[388 | 710.79] loss=2.30 avg=2.40
[389 | 712.43] loss=2.26 avg=2.40
[390 | 714.07] loss=2.36 avg=2.40
[391 | 715.72] loss=2.31 avg=2.40
[392 | 717.36] loss=2.29 avg=2.40
[393 | 719.00] loss=2.39 avg=2.40
[394 | 720.64] loss=2.40 avg=2.40
[395 | 722.28] loss=2.28 avg=2.40
[396 | 723.92] loss=2.38 avg=2.40
[397 | 725.57] loss=2.38 avg=2.40
[398 | 727.21] loss=2.30 avg=2.39
[399 | 728.86] loss=2.42 avg=2.40
Generating samples...
======== SAMPLE 1 ========
 I
<|endoftext|>

i remember
 my grandma telling me i didn't
have to do it
<|endoftext|>

When you're the president
 of America your job is to
keep people happy
<|endoftext|>

Lol what have you done
 I'm not a big person but
he shouldn't be
<|endoftext|>

When is the last
 time you saw the world well the
past 12 months
<|endoftext|>

the greatest part about
 being in the same school
as someone who loves me
<|endoftext|>

I think the reason
 it has not gone well is the
resurgence of the right
<|endoftext|>

I really want to
 do this but I can't afford
to live I just gotta
<|endoftext|>

People forget there
 are people out there who
just want to be happy
<|endoftext|>

I just wanna get
 done before I go to sleep
and I don't wanna be
<|endoftext|>

If you can keep your
 hand off of a kid I'm more
than OK with that
<|endoftext|>

If only I
 knew how many kids that are
happily alive right
<|endoftext|>

You can do whatever
 you want I'll support you wherever
you are in life
<|endoftext|>

when does the game start
 again i am playing
a whole new game outta
<|endoftext|>

this song is just another
 great way to make people feel
good about other people
<|endoftext|>

You should put all your
 anger into writing a song
I'm ready for it
<|endoftext|>

Sometimes you're on your
 birthday and people come in
with presents and shit
<|endoftext|>

Can someone please tell
 me how much I should take my
money out of the bank
<|endoftext|>

Good morning y'all know
 that no one really needs to
talk to ya all week
<|endoftext|>

If you ever see
 me on the face of the earth
I wanna kill you
<|endoftext|>

Can I call my friend
 on the phone to be like no
shit and give me a hug
<|endoftext|>

When people are nice
 to me they mean it on the first
day of my day
<|endoftext|>

I always have a
 smile on my face but never
have one on my hair
<|endoftext|>

A little bit of
 peace, some people need some
time to heal before
<|endoftext|>

i'm really trying
 to go through my closet
and get rid of stuff
<|endoftext|>

I wonder if I
 have a friend who loves me as much
as me I'm sad
<|endoftext|>

I'm a lot prettier
 than I was yesterday
but I can't believe it
<|endoftext|>

The only time i
 have a headache all day
is for my own health
<|endoftext|>

I just wanna do
 it again but im just too old
for it right now
<|endoftext|>

You never know what
 this girl is gonna do
to you when they don't have
<|endoftext|>

i'm not ready to
 be over anyone but
i'm ready to love
<|endoftext|>

I can't explain why
 I'm always the one to get
my ass beat and still
<|endoftext|>

All those white folks that
 hate on you for that have no
solution
<|endoftext|>

I would like a
 friend who can talk to my problems
without me bothering
<|endoftext|>

What we need is someone
 who can show what it really
takes like we've never done
<|endoftext|>

If you ever see
 something so strange or so
different it's your choice
<|endoftext|>

You don't know what a
 miracle it is to me
that I've not had cancer
<|endoftext|>

No matter how hard
 I fight i just can't beat you
all the way down to the bottom
<|endoftext|>



[400 | 752.23] loss=2.11 avg=2.39
[401 | 753.88] loss=2.45 avg=2.39
[402 | 755.51] loss=2.47 avg=2.39
[403 | 757.15] loss=2.25 avg=2.39
[404 | 758.78] loss=2.37 avg=2.39
[405 | 760.41] loss=2.52 avg=2.39
[406 | 762.05] loss=2.35 avg=2.39
[407 | 763.68] loss=2.19 avg=2.39
[408 | 765.31] loss=2.33 avg=2.39
[409 | 766.94] loss=2.27 avg=2.39
[410 | 768.57] loss=2.30 avg=2.39
[411 | 770.21] loss=2.33 avg=2.39
[412 | 771.83] loss=2.41 avg=2.39
[413 | 773.46] loss=2.40 avg=2.39
[414 | 775.09] loss=2.43 avg=2.39
[415 | 776.72] loss=2.34 avg=2.39
[416 | 778.35] loss=2.46 avg=2.39
[417 | 779.98] loss=2.43 avg=2.39
[418 | 781.61] loss=2.21 avg=2.39
[419 | 783.24] loss=2.31 avg=2.39
[420 | 784.88] loss=2.22 avg=2.38
[421 | 786.51] loss=2.39 avg=2.38
[422 | 788.15] loss=2.29 avg=2.38
[423 | 789.78] loss=2.39 avg=2.38
[424 | 791.42] loss=2.26 avg=2.38
[425 | 793.06] loss=2.47 avg=2.38
[426 | 794.68] loss=2.38 avg=2.38
[427 | 796.32] loss=2.36 avg=2.38
[428 | 797.95] loss=2.50 avg=2.38
[429 | 799.58] loss=2.47 avg=2.39
[430 | 801.22] loss=2.46 avg=2.39
[431 | 802.86] loss=2.35 avg=2.39
[432 | 804.49] loss=2.38 avg=2.39
[433 | 806.13] loss=2.35 avg=2.39
[434 | 807.77] loss=2.31 avg=2.38
[435 | 809.40] loss=2.33 avg=2.38
[436 | 811.04] loss=2.30 avg=2.38
[437 | 812.68] loss=2.40 avg=2.38
[438 | 814.33] loss=2.47 avg=2.38
[439 | 815.97] loss=2.30 avg=2.38
[440 | 817.61] loss=2.32 avg=2.38
[441 | 819.25] loss=2.37 avg=2.38
[442 | 820.89] loss=2.32 avg=2.38
[443 | 822.53] loss=2.48 avg=2.38
[444 | 824.17] loss=2.39 avg=2.38
[445 | 825.80] loss=2.47 avg=2.38
[446 | 827.44] loss=2.28 avg=2.38
[447 | 829.08] loss=2.43 avg=2.38
[448 | 830.72] loss=2.32 avg=2.38
[449 | 832.36] loss=2.38 avg=2.38
[450 | 834.00] loss=2.47 avg=2.38
[451 | 835.64] loss=2.46 avg=2.38
[452 | 837.28] loss=2.41 avg=2.38
[453 | 838.93] loss=2.37 avg=2.38
[454 | 840.57] loss=2.44 avg=2.38
[455 | 842.21] loss=2.52 avg=2.39
[456 | 843.85] loss=2.48 avg=2.39
[457 | 845.49] loss=2.48 avg=2.39
[458 | 847.13] loss=2.25 avg=2.39
[459 | 848.78] loss=2.33 avg=2.39
[460 | 850.42] loss=2.37 avg=2.39
[461 | 852.07] loss=2.42 avg=2.39
[462 | 853.71] loss=2.20 avg=2.38
[463 | 855.35] loss=2.49 avg=2.39
[464 | 857.00] loss=2.29 avg=2.38
[465 | 858.64] loss=2.39 avg=2.38
[466 | 860.29] loss=2.30 avg=2.38
[467 | 861.94] loss=2.38 avg=2.38
[468 | 863.59] loss=2.34 avg=2.38
[469 | 865.24] loss=2.46 avg=2.38
[470 | 866.89] loss=2.19 avg=2.38
[471 | 868.54] loss=2.26 avg=2.38
[472 | 870.19] loss=2.50 avg=2.38
[473 | 871.83] loss=2.40 avg=2.38
[474 | 873.47] loss=2.44 avg=2.38
[475 | 875.12] loss=2.28 avg=2.38
[476 | 876.76] loss=2.23 avg=2.38
[477 | 878.40] loss=2.35 avg=2.38
[478 | 880.05] loss=2.56 avg=2.38
[479 | 881.69] loss=2.42 avg=2.38
[480 | 883.34] loss=2.34 avg=2.38
[481 | 884.98] loss=2.51 avg=2.38
[482 | 886.62] loss=2.14 avg=2.38
[483 | 888.27] loss=2.35 avg=2.38
[484 | 889.91] loss=2.38 avg=2.38
[485 | 891.55] loss=2.39 avg=2.38
[486 | 893.20] loss=2.31 avg=2.38
[487 | 894.84] loss=2.38 avg=2.38
[488 | 896.50] loss=2.39 avg=2.38
[489 | 898.14] loss=2.44 avg=2.38
[490 | 899.79] loss=2.43 avg=2.38
[491 | 901.44] loss=2.40 avg=2.38
[492 | 903.08] loss=2.31 avg=2.38
[493 | 904.72] loss=2.35 avg=2.38
[494 | 906.36] loss=2.43 avg=2.38
[495 | 908.01] loss=2.29 avg=2.38
[496 | 909.65] loss=2.50 avg=2.38
[497 | 911.30] loss=2.31 avg=2.38
[498 | 912.94] loss=2.47 avg=2.38
[499 | 914.58] loss=2.45 avg=2.38
Saving checkpoint/run1/model-500
Generating samples...
======== SAMPLE 1 ========
 a
> <|endoftext|>

Well yeah, and you know
 they can't be good for me
if they're so damn cold lol
<|endoftext|>

It's great to meet you
 friends but I'm so tired of
this shit i should just do
<|endoftext|>

i was really hoping
 i could actually go up
in the balcony but i can't
<|endoftext|>

I love my little
 boy and I'm not afraid he'll go
the distance on me
<|endoftext|>

The moment that I
 started crying all the anger
my soul had was gone
<|endoftext|>

Why am i feeling
 like I need a new phone but
just got the one that
<|endoftext|>

I'm on an amazing
 ride I don't have an answer to
the questions please tell me
<|endoftext|>

This year has been a
 great year So very so
it's been a great year
<|endoftext|>

This is when my mom
 starts to get on me and
I'm like oh shit ok
<|endoftext|>

It took me a long
 while but it took me a long
while but it's over
<|endoftext|>

We all know about that
 shit but only one person
knows the pain of it
<|endoftext|>

I was really excited
 for my job so that's pretty
fucking great i'm so happy
<|endoftext|>

I hate people but
 I can't remember why it got
so hard last week Oh god
<|endoftext|>

It's not so easy
 to watch someone like them in
prison at this stage
<|endoftext|>

I'm really tired
 but I hope it is the day
I make it to my
<|endoftext|>

The music is just
 just awesome I can really
see the future together
<|endoftext|>

Just a question
 would you agree with me that
The music should start a
<|endoftext|>

I was gonna be
 in New Zealand till this
one day I got bored
<|endoftext|>

How could you even
 go to the movies with your
hands tied behind your back
<|endoftext|>

So happy that I
 got to see her live this year
it was the best day
<|endoftext|>

It's nice that the
 weather's nice I really
do feel happy today
<|endoftext|>

i'm getting the
 most out of this summer
I have no idea
<|endoftext|>

So you'll be playing
 in the next state for me
I have no love for her
<|endoftext|>

Why the Fuck did my
 mom put the car up when she
could drive it and get it
<|endoftext|>

My friend has just been
 telling me to make my birthday
more amazing than
<|endoftext|>

What's your answer to
 me now That I can give to
someone else What are you
<|endoftext|>

They just want a
 girl so they will do everything
they dare to do
<|endoftext|>

All they want is a
 woman that they can go after
as long as it's worth it
<|endoftext|>

You can't be serious
 like you can't imagine why
someone would cheat with his
<|endoftext|>

I love doing a
 new face tattoo and its just
like that feeling you have
<|endoftext|>

Drake is doing a
 bad job with his career with
the name Drake
<|endoftext|>

Some time has gone by
 and still I can still feel
tears rolling down my face
<|endoftext|>

I already have
 a lot of work to complete but
I have a passion
<|endoftext|>

It's been so long since
 I've been awake I'm tired
of not being able
<|endoftext|>

Just remember always
 make this decision not in
the past but now
<|endoftext|>

I swear there's not shit
 I do like better than playing
with you guys I don't care
<|endoftext|>

You do the same damn
 to

[500 | 950.33] loss=2.29 avg=2.38
[501 | 952.04] loss=2.28 avg=2.38
[502 | 953.76] loss=2.35 avg=2.38
[503 | 955.47] loss=2.38 avg=2.38
[504 | 957.17] loss=2.26 avg=2.38
[505 | 958.86] loss=2.36 avg=2.38
[506 | 960.54] loss=2.31 avg=2.38
[507 | 962.22] loss=2.43 avg=2.38
[508 | 963.89] loss=2.35 avg=2.38
[509 | 965.55] loss=2.49 avg=2.38
[510 | 967.21] loss=2.48 avg=2.38
[511 | 968.87] loss=2.47 avg=2.38
[512 | 970.53] loss=2.32 avg=2.38
[513 | 972.18] loss=2.43 avg=2.38
[514 | 973.83] loss=2.47 avg=2.38
[515 | 975.47] loss=2.34 avg=2.38
[516 | 977.12] loss=2.15 avg=2.38
[517 | 978.75] loss=2.40 avg=2.38
[518 | 980.40] loss=2.41 avg=2.38
[519 | 982.03] loss=2.18 avg=2.38
[520 | 983.65] loss=2.30 avg=2.38
[521 | 985.28] loss=2.29 avg=2.38
[522 | 986.90] loss=2.32 avg=2.38
[523 | 988.52] loss=2.30 avg=2.37
[524 | 990.14] loss=2.31 avg=2.37
[525 | 991.76] loss=2.32 avg=2.37
[526 | 993.38] loss=2.44 avg=2.37
[527 | 994.99] loss=2.29 avg=2.37
[528 | 996.60] loss=2.36 avg=2.37
[529 | 998.22] loss=2.28 avg=2.37
[530 | 999.84] loss=2.41 avg=2.37
[531 | 1001.45] loss=2.48 avg=2.37
[532 | 1003.07] loss=2.38 avg=2.37
[533 | 1004.69] loss=2.31 avg=2.37
[534 | 1006.32] loss=2.39 avg=2.37
[535 | 1007.95] loss=2.43 avg=2.37
[536 | 1009.57] loss=2.37 avg=2.37
[537 | 1011.20] loss=2.31 avg=2.37
[538 | 1012.83] loss=2.18 avg=2.37
[539 | 1014.47] loss=2.51 avg=2.37
[540 | 1016.09] loss=2.27 avg=2.37
[541 | 1017.72] loss=2.43 avg=2.37
[542 | 1019.36] loss=2.33 avg=2.37
[543 | 1021.00] loss=2.53 avg=2.37
[544 | 1022.65] loss=2.39 avg=2.37
[545 | 1024.29] loss=2.22 avg=2.37
[546 | 1025.94] loss=2.30 avg=2.37
[547 | 1027.58] loss=2.26 avg=2.37
[548 | 1029.23] loss=2.32 avg=2.37
[549 | 1030.88] loss=2.39 avg=2.37
[550 | 1032.53] loss=2.27 avg=2.37
[551 | 1034.19] loss=2.33 avg=2.37
[552 | 1035.84] loss=2.33 avg=2.37
[553 | 1037.50] loss=2.48 avg=2.37
[554 | 1039.15] loss=2.37 avg=2.37
[555 | 1040.80] loss=2.18 avg=2.37
[556 | 1042.46] loss=2.41 avg=2.37
[557 | 1044.11] loss=2.20 avg=2.37
[558 | 1045.77] loss=2.30 avg=2.37
[559 | 1047.42] loss=2.42 avg=2.37
[560 | 1049.07] loss=2.38 avg=2.37
[561 | 1050.72] loss=2.37 avg=2.37
[562 | 1052.37] loss=2.39 avg=2.37
[563 | 1054.03] loss=2.38 avg=2.37
[564 | 1055.67] loss=2.29 avg=2.37
[565 | 1057.32] loss=2.39 avg=2.37
[566 | 1058.97] loss=2.28 avg=2.36
[567 | 1060.61] loss=2.18 avg=2.36
[568 | 1062.25] loss=2.11 avg=2.36
[569 | 1063.90] loss=2.26 avg=2.36
[570 | 1065.53] loss=2.46 avg=2.36
[571 | 1067.17] loss=2.48 avg=2.36
[572 | 1068.81] loss=2.43 avg=2.36
[573 | 1070.45] loss=2.38 avg=2.36
[574 | 1072.09] loss=2.45 avg=2.36
[575 | 1073.73] loss=2.30 avg=2.36
[576 | 1075.36] loss=2.26 avg=2.36
[577 | 1077.00] loss=2.49 avg=2.36
[578 | 1078.64] loss=2.21 avg=2.36
[579 | 1080.27] loss=2.46 avg=2.36
[580 | 1081.90] loss=2.31 avg=2.36
[581 | 1083.54] loss=2.32 avg=2.36
[582 | 1085.17] loss=2.36 avg=2.36
[583 | 1086.80] loss=2.16 avg=2.36
[584 | 1088.43] loss=2.38 avg=2.36
[585 | 1090.07] loss=2.33 avg=2.36
[586 | 1091.70] loss=2.44 avg=2.36
[587 | 1093.32] loss=2.35 avg=2.36
[588 | 1094.96] loss=2.24 avg=2.36
[589 | 1096.58] loss=2.48 avg=2.36
[590 | 1098.21] loss=2.24 avg=2.36
[591 | 1099.85] loss=2.30 avg=2.36
[592 | 1101.48] loss=2.38 avg=2.36
[593 | 1103.12] loss=2.41 avg=2.36
[594 | 1104.76] loss=2.27 avg=2.36
[595 | 1106.39] loss=2.33 avg=2.36
[596 | 1108.02] loss=2.30 avg=2.36
[597 | 1109.66] loss=2.28 avg=2.36
[598 | 1111.30] loss=2.35 avg=2.36
[599 | 1112.93] loss=2.29 avg=2.36
Generating samples...
======== SAMPLE 1 ========

 and it is such a beautiful thing
the world is such a beautiful
world and i have so many
songs to sing my heart out
<|endoftext|>

It's so cool when you
 see one smile on your way out
after a long day
<|endoftext|>

This is exactly
 what I told it to be and
I still feel sorry
<|endoftext|>

If you would only
 let your friends and fans have this
blessing in your care
<|endoftext|>

We may look like we
 have no idea what you
mean but you do not
<|endoftext|>

I'm only gonna
 be here until this is done
and I'm done with this shit
<|endoftext|>

I'll tell you what it
 just got me I told myself it
would just be fun and
<|endoftext|>

Don't ever ever
 make it look like your face is
a ghost you just got caught
<|endoftext|>

You only get one
 choice to have a life and you
should have my vote
<|endoftext|>

Watched The Wizard
 and was so inspired by
the character I played
<|endoftext|>

I've been waiting to
 have someone in my life that
has done nothing but love
<|endoftext|>

This isn't about
 the money it's about the
man to be president
<|endoftext|>

I don't wanna fuck w
 my friends either Im gonna
beat it so bad this summer
<|endoftext|>

Gorgeous to see how
 fast my heart really beats just
for watching you
<|endoftext|>

I've been working so
 hard to not be tired or
uncomfortable
<|endoftext|>

I can't believe it's
 February so much better
and I'm living life now
<|endoftext|>

The only words I
 ever want to say are thank you
thank you and please do
<|endoftext|>

Why is someone who
 is married to the person
who is married to
<|endoftext|>

Someone got me with
 a little help to get me through
this crazy day
<|endoftext|>

The only way to
 see any future dreams is
to just give up hope now
<|endoftext|>

I have a few
 bad habits which I must
change so I can enjoy
<|endoftext|>

What will happen if
 we are in a battle for
the best of all time
<|endoftext|>

I'm really not into
 the music industry
now but I have to
<|endoftext|>

The only reason I
 like working in a small space
is because it's a lot
<|endoftext|>

My parents and I have
 gone to the gym a few
times today so I
<|endoftext|>

The only way for
 you to become a man is
to not fall in love
<|endoftext|>

This man needs to learn
 to listen to all that he says
before he speaks again
<|endoftext|>

my sister called in
 I'm hungry and I need some
pizza and cookies
<|endoftext|>

Can't believe they never
 brought back the B-Roll for that one
in the movie
<|endoftext|>

I always tell people
 to be nice to someone when they
say they're nice you just
<|endoftext|>

This guy's in love with
 a girl he's never seen before
and she's just not a good
<|endoftext|>

I have a lot of
 things going on right now It's
going to get a lot
<|endoftext|>

I've been reading every
 sentence in any book that
I pick up right now
<|endoftext|>

I'm so happy for
 you Your mom always is
the best for me
<|endoftext|>

My parents and I
 want you to know your name is
Bryan and I'd love
<|endoftext|>

You have to be real
 to just know one person in
your body and have
<|endoftext|>

No matter what I'm
 ready just want to be home and
have a hug with you


[600 | 1136.21] loss=2.25 avg=2.35
[601 | 1137.85] loss=2.41 avg=2.36
[602 | 1139.49] loss=2.42 avg=2.36
[603 | 1141.13] loss=2.41 avg=2.36
[604 | 1142.77] loss=2.46 avg=2.36
[605 | 1144.41] loss=2.30 avg=2.36
[606 | 1146.05] loss=2.22 avg=2.36
[607 | 1147.69] loss=2.35 avg=2.36
[608 | 1149.33] loss=2.31 avg=2.35
[609 | 1150.97] loss=2.40 avg=2.36
[610 | 1152.61] loss=2.39 avg=2.36
[611 | 1154.24] loss=2.26 avg=2.35
[612 | 1155.88] loss=2.48 avg=2.36
[613 | 1157.52] loss=2.46 avg=2.36
[614 | 1159.16] loss=2.48 avg=2.36
[615 | 1160.80] loss=2.35 avg=2.36
[616 | 1162.44] loss=2.48 avg=2.36
[617 | 1164.08] loss=2.05 avg=2.36
[618 | 1165.72] loss=2.37 avg=2.36
[619 | 1167.36] loss=2.21 avg=2.36
[620 | 1169.00] loss=2.57 avg=2.36
[621 | 1170.65] loss=2.38 avg=2.36
[622 | 1172.29] loss=2.24 avg=2.36
[623 | 1173.94] loss=2.12 avg=2.35
[624 | 1175.57] loss=2.30 avg=2.35
[625 | 1177.21] loss=2.36 avg=2.35
[626 | 1178.85] loss=2.46 avg=2.35
[627 | 1180.50] loss=2.35 avg=2.35
[628 | 1182.13] loss=2.35 avg=2.35
[629 | 1183.77] loss=2.41 avg=2.35
[630 | 1185.41] loss=2.34 avg=2.35
[631 | 1187.06] loss=2.30 avg=2.35
[632 | 1188.69] loss=2.37 avg=2.35
[633 | 1190.34] loss=2.25 avg=2.35
[634 | 1191.98] loss=2.22 avg=2.35
[635 | 1193.62] loss=2.16 avg=2.35
[636 | 1195.26] loss=2.51 avg=2.35
[637 | 1196.90] loss=2.33 avg=2.35
[638 | 1198.54] loss=2.29 avg=2.35
[639 | 1200.18] loss=2.39 avg=2.35
[640 | 1201.82] loss=2.51 avg=2.35
[641 | 1203.46] loss=2.40 avg=2.35
[642 | 1205.10] loss=2.22 avg=2.35
[643 | 1206.74] loss=2.93 avg=2.36
[644 | 1208.39] loss=2.36 avg=2.36
[645 | 1210.02] loss=2.28 avg=2.36
[646 | 1211.67] loss=2.44 avg=2.36
[647 | 1213.30] loss=2.76 avg=2.36
[648 | 1214.94] loss=2.32 avg=2.36
[649 | 1216.59] loss=2.44 avg=2.36
[650 | 1218.23] loss=2.19 avg=2.36
